txn_id,account_id,customer_id,txn_time,txn_type,amount,currency,channel,status,_ingest_ts
BTX001067,ACC00341,CUST00341,2026-04-03 14:09:12,CREDIT,11403.32,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001068,ACC00251,CUST00251,2026-04-07 05:05:16,DB,14491.18,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001069,ACC00394,CUST00394,2026-04-15 08:43:39,Debit,7357.23,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX001070,ACC00243,CUST00243,2026-04-27 15:53:45,DB,4283.38,USD,POS,PENDING,2026-04-28 04:37:54
BTX001071,ACC00089,CUST00089,2026-04-16 18:21:50,Credit,22525.87,INR,POS,FAILED,2026-04-28 04:37:54
BTX001072,ACC00103,CUST00103,2026-04-07 13:43:13,C,51503.89,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001073,ACC00227,CUST00227,2026-04-20 15:10:53,DB,4736.95,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001074,ACC00468,CUST00468,2026-04-15 05:27:20,CREDIT,65368.77,,ATM,SUCCESS,2026-04-28 04:37:54
BTX001075,ACC00066,CUST00066,2026-04-17 22:35:30,Debit,8466.56,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001076,ACC00448,CUST00448,2026-04-14 19:30:57,CREDIT,8315.95,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001077,ACC00149,CUST00149,2026-04-16 20:22:15,DEBIT,5887.71,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001078,ACC00074,CUST00074,2026-04-16 04:09:02,credit,67570.13,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001079,ACC00004,CUST00004,2026-04-23 20:17:38,credit,100.35,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001080,ACC00105,CUST00105,2026-04-01 19:39:47,D,650.97,INR,,SUCCESS,2026-04-28 04:37:54
BTX001081,ACC00420,CUST00420,2026-04-05 21:54:46,C,8607.21,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX001082,ACC00095,CUST00095,2026-04-03 04:20:09,debit,7026.32,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX001083,ACC00052,CUST00052,2026-04-28 23:09:17,DB,3919.63,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001084,ACC00076,CUST00076,2026-03-29 14:07:01,C,5847.33,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001085,ACC00182,CUST00182,2026-04-28 09:07:50,CR,190.29,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001086,ACC00463,CUST00463,2026-04-20 21:02:26,CREDIT,1598.89,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001087,ACC00403,CUST00403,2026-04-02 13:28:42,DB,3999.89,XXX,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001088,ACC00093,CUST00093,2026-04-17 03:37:26,DB,1381.28,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001089,ACC00207,CUST00207,2026-03-31 05:39:48,CR,1055.75,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX001090,ACC00396,CUST00396,2026-04-24 04:28:09,CREDIT,25659.82,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001091,ACC00129,CUST00129,2026-04-01 06:32:41,CREDIT,3805.79,INR,UPI,FAILED,2026-04-28 04:37:54
BTX001092,ACC00358,CUST00358,2026-04-12 16:46:34,C,2037.61,INR,POS,FAILED,2026-04-28 04:37:54
BTX001093,ACC00083,CUST00083,2026-04-11 21:29:44,credit,340.01,USD,ATM,SUCCESS,2026-04-28 04:37:54
BTX001094,ACC00458,CUST00458,2026-03-29 16:27:20,C,812.45,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001095,ACC00107,CUST00107,2026-04-16 20:10:16,Credit,5631.1,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001096,ACC00193,CUST00193,2026-04-25 07:13:59,debit,36840.43,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001097,ACC00170,CUST00170,2026-03-29 12:30:12,Debit,3643.26,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001098,ACC00295,CUST00295,2026-04-05 21:37:33,D,6224.58,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001099,ACC00470,CUST00470,2026-04-07 00:38:56,Credit,2085.06,INR,UPI,FAILED,2026-04-28 04:37:54
BTX001100,ACC00419,CUST00419,2026-04-21 15:37:42,DB,15609.57,INR,UPI,PENDING,2026-04-28 04:37:54
BTX001101,ACC00487,CUST00487,2026-04-12 00:25:33,CREDIT,53089.43,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001102,ACC00260,CUST00260,2026-04-06 01:00:21,Cr,8513.35,USD,UPI,SUCCESS,2026-04-28 04:37:54
BTX001103,ACC00416,CUST00416,2026-04-04 22:16:49,Dr,7405.44,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001104,ACC00357,CUST00357,2026-04-02 18:22:21,D,4435.73,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
BTX001105,ACC00224,CUST00224,2026-04-27 05:53:08,CREDIT,2348.55,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001106,ACC00411,CUST00411,2026-03-30 03:53:46,DEBIT,1354.49,,UPI,PENDING,2026-04-28 04:37:54
BTX001107,ACC00336,CUST00336,2026-04-26 11:56:02,C,6610.07,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX001108,ACC00106,CUST00106,2026-04-14 03:25:46,Credit,87288.41,INR,POS,PENDING,2026-04-28 04:37:54
BTX001109,ACC00150,CUST00150,2026-04-26 00:53:27,Debit,5460.05,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001110,ACC00319,CUST00319,2026-04-13 12:43:07,debit,56889.55,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX001111,ACC00372,CUST00372,2026-04-24 08:40:09,CR,7665.5,USD,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001112,ACC00302,CUST00302,2026-04-10 14:29:59,DEBIT,6136.5,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001113,ACC00115,CUST00115,2026-04-04 16:49:36,Dr,6637.98,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001114,ACC00387,CUST00387,2026-04-26 15:37:47,Debit,63186.28,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001115,ACC00223,CUST00223,2026-04-25 18:28:40,CR,82665.7,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001116,ACC00294,CUST00294,2026-04-21 23:27:27,Debit,3874.78,INR,ATM,FAILED,2026-04-28 04:37:54
BTX001117,ACC00144,CUST00144,2026-04-24 01:54:59,credit,36624.24,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001118,ACC00138,CUST00138,2026-04-19 13:28:35,C,-6961.74,INR,POS,FAILED,2026-04-28 04:37:54
BTX001119,ACC00009,CUST00009,2026-04-12 05:06:56,Credit,8458.82,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001120,ACC00142,CUST00142,2026-04-27 00:13:14,CREDIT,2654.27,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001121,ACC00323,CUST00323,2026-04-03 09:33:33,DB,1233.02,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001122,ACC00022,CUST00022,2026-04-16 02:51:57,CR,490112.93,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001123,ACC00308,CUST00308,2026-04-05 15:43:58,D,5159.25,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001124,ACC00422,CUST00422,2026-04-19 17:42:35,Dr,22877.15,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
BTX001125,ACC00460,CUST00460,2026-04-18 16:08:12,C,3746.19,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001126,ACC00312,CUST00312,2026-04-04 15:10:39,CR,5856.72,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001127,ACC00017,CUST00017,2026-04-20 03:47:18,DB,865.38,EUR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001128,ACC00376,CUST00376,2026-04-11 22:24:01,D,64639.18,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001129,ACC00100,CUST00100,2026-04-24 22:56:52,credit,8010.16,EUR,BRANCH,PENDING,2026-04-28 04:37:54
BTX001130,ACC00060,CUST00060,2026-04-20 12:06:40,Dr,3584.65,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001131,ACC00118,CUST00118,2026-04-12 17:52:30,debit,32044.95,EUR,POS,PENDING,2026-04-28 04:37:54
BTX001132,ACC00061,CUST00061,2026-03-31 18:04:26,debit,6363.03,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001133,ACC00062,CUST00062,2026-04-11 13:26:29,CR,397141.6,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001134,ACC00086,CUST00086,2026-03-31 09:10:49,D,91383.44,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001135,ACC00365,CUST00365,2026-04-07 07:59:51,Credit,6204.63,USD,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001136,ACC00487,CUST00487,2026-04-12 18:18:22,CR,36036.2,INR,,SUCCESS,2026-04-28 04:37:54
BTX001137,ACC00393,CUST00393,2026-04-16 20:43:03,DEBIT,3761.75,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX001138,ACC00261,CUST00261,2026-04-21 22:55:43,CREDIT,4983.61,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001139,ACC00433,CUST00433,2026-04-27 17:56:14,Dr,1866.32,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001140,ACC00295,CUST00295,2026-04-26 23:58:00,Credit,1273.66,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX001141,ACC00148,CUST00148,2026-04-28 13:16:42,CREDIT,69979.03,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001142,ACC00387,CUST00387,2026-04-03 05:16:51,DEBIT,315931.9,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001143,ACC00014,CUST00014,2026-04-09 10:56:30,Dr,56880.45,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001144,ACC00471,CUST00471,2026-04-25 08:06:50,Dr,959.95,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001145,ACC00496,CUST00496,2026-04-09 07:25:44,credit,3338.45,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001146,ACC00263,CUST00263,2026-04-19 07:23:38,Credit,13452.12,INR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX001147,ACC00286,CUST00286,2026-04-20 00:40:34,DB,-8644.94,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001148,ACC00241,CUST00241,2026-04-02 20:30:05,CR,1404.74,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001149,ACC00384,CUST00384,2026-04-04 05:04:58,Cr,2164.62,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001150,ACC00195,CUST00195,2026-04-18 22:53:34,Credit,6603.72,INR,POS,FAILED,2026-04-28 04:37:54
BTX001151,ACC00343,CUST00343,2026-04-13 20:28:34,Dr,5479.79,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001152,ACC00460,CUST00460,2026-04-22 14:04:22,Credit,4306.17,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001153,ACC00357,CUST00357,2026-04-11 02:46:43,Cr,87760.83,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001154,ACC00260,CUST00260,2026-04-04 17:41:29,Credit,3244.42,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001155,ACC00468,CUST00468,2026-03-30 13:09:40,credit,8203.39,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX001156,ACC00086,CUST00086,2026-04-15 11:27:34,CREDIT,345321.59,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001157,ACC00011,CUST00011,2026-04-23 16:43:43,CR,3591.74,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001158,ACC00108,CUST00108,2026-04-09 21:50:04,D,7206.42,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001159,ACC00111,CUST00111,2026-04-16 03:52:54,DEBIT,77960.96,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001160,ACC00022,CUST00022,2026-04-03 13:56:55,credit,6911.89,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001161,ACC00068,CUST00068,2026-04-25 04:34:11,CREDIT,5094.65,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001162,ACC00426,CUST00426,2026-04-16 00:36:03,CREDIT,81335.8,INR,POS,PENDING,2026-04-28 04:37:54
BTX001163,ACC00381,CUST00381,2026-03-29 13:55:23,credit,9695.7,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX001164,ACC00114,CUST00114,2026-04-28 18:13:11,Cr,7058.51,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001165,ACC00373,CUST00373,2026-04-10 16:26:28,CR,2318.2,XXX,ATM,SUCCESS,2026-04-28 04:37:54
BTX001166,ACC00289,,2026-04-02 00:57:15,debit,97823.57,INR,IMPS,FAILED,2026-04-28 04:37:54
BTX001167,ACC00251,CUST00251,2026-04-16 11:43:03,Dr,4787.8,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001168,ACC00130,CUST00130,2026-04-11 14:25:15,debit,6921.08,INR,UPI,PENDING,2026-04-28 04:37:54
BTX001169,ACC00387,CUST00387,2026-04-15 20:12:25,Credit,194295.74,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001170,ACC00379,CUST00379,2026-04-21 07:36:00,Dr,3819.29,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001171,ACC00086,CUST00086,2026-04-04 19:33:01,DEBIT,54566.61,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001172,ACC00448,CUST00448,2026-04-15 18:02:54,Debit,9957.87,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001173,ACC00456,CUST00456,2026-04-09 23:19:04,debit,6881.74,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001174,ACC00242,CUST00242,2026-04-12 11:37:15,CR,8538.72,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001175,ACC00006,CUST00006,2026-04-08 17:49:03,Cr,9772.06,INR,ATM,FAILED,2026-04-28 04:37:54
BTX001176,ACC00276,CUST00276,2026-04-12 14:43:57,C,1648.88,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX001177,ACC00008,CUST00008,2026-04-27 10:55:12,Dr,3126.93,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX001178,ACC00329,CUST00329,2026-04-19 10:42:31,debit,2242.77,INR,NEFT,FAILED,2026-04-28 04:37:54
BTX001179,ACC00301,CUST00301,2026-04-18 16:59:30,C,9669.92,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX001180,ACC00402,CUST00402,2026-04-05 10:43:53,C,1731.7,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001181,ACC00027,CUST00027,2026-04-02 21:29:22,Dr,3338.18,INR,NEFT,FAILED,2026-04-28 04:37:54
BTX001182,ACC00194,CUST00194,2026-04-22 17:23:24,Credit,5267.66,INR,ATM,FAILED,2026-04-28 04:37:54
BTX001183,ACC00427,CUST00427,2026-04-07 02:47:47,Dr,4951.93,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001184,ACC00334,CUST00334,2026-04-09 09:39:49,Credit,79367.03,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX001185,ACC00449,CUST00449,2026-04-27 11:02:17,debit,498175.37,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001186,ACC00301,CUST00301,2026-04-07 14:44:52,Credit,55251.4,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001187,ACC00329,CUST00329,2026-04-13 16:40:38,CR,6290.18,USD,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001188,ACC00252,CUST00252,2026-04-03 20:25:49,DB,82668.76,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001189,ACC00079,CUST00079,2026-04-21 03:49:49,debit,8357.24,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001190,ACC00161,CUST00161,2026-04-01 21:55:48,credit,7400.79,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001191,ACC00301,CUST00301,2026-04-21 16:10:54,DB,8393.4,INR,,FAILED,2026-04-28 04:37:54
BTX001192,ACC00257,CUST00257,2026-04-03 03:54:59,debit,2827.7,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001193,ACC00383,CUST00383,2026-04-24 04:57:11,D,3480.38,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001194,ACC00046,CUST00046,2026-04-01 06:49:40,CREDIT,5952.37,EUR,UPI,FAILED,2026-04-28 04:37:54
BTX001195,ACC00236,CUST00236,2026-04-01 03:53:13,DB,9024.64,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001196,ACC00362,CUST00362,2026-04-07 09:55:02,C,2337.01,INR,ATM,FAILED,2026-04-28 04:37:54
BTX001197,ACC00133,CUST00133,2026-04-20 18:53:59,Cr,3699.77,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001198,ACC00352,CUST00352,2026-04-24 09:40:47,C,5425.69,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX001199,ACC00350,CUST00350,2026-04-23 13:51:15,CR,320644.48,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001200,ACC00108,CUST00108,2026-04-06 11:07:10,DEBIT,56532.68,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX001201,ACC00166,CUST00166,2026-04-09 23:02:36,C,39013.48,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001202,ACC00244,CUST00244,2026-04-08 15:19:51,CREDIT,3644.24,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX001203,ACC00225,CUST00225,2026-04-24 00:07:31,C,7336.45,INR,ATM,PENDING,2026-04-28 04:37:54
BTX001204,ACC00308,CUST00308,2026-04-08 20:21:19,Debit,9297.0,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001205,ACC00397,CUST00397,2026-04-06 23:03:31,DEBIT,1747.21,,CHEQUE,FAILED,2026-04-28 04:37:54
BTX001206,ACC00291,CUST00291,2026-04-22 08:46:36,Credit,14842.01,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001207,ACC00085,CUST00085,2026-04-12 05:20:03,credit,37115.41,INR,ATM,FAILED,2026-04-28 04:37:54
BTX001208,ACC00371,CUST00371,2026-04-05 09:21:29,Credit,-8422.63,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001209,ACC00109,CUST00109,2026-04-27 20:20:18,Cr,7654.26,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001210,ACC00069,CUST00069,2026-04-10 15:35:12,DB,48213.32,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX001211,ACC00380,CUST00380,2026-04-16 04:52:50,C,2428.06,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001212,ACC00385,CUST00385,2026-04-10 07:19:08,debit,538.05,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX001213,ACC00093,CUST00093,2026-04-11 08:56:13,Dr,4858.46,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX001214,ACC00350,CUST00350,2026-04-14 08:07:45,CREDIT,7353.44,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001215,ACC00066,CUST00066,2026-04-16 21:02:37,Cr,-3527.21,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001216,ACC00133,CUST00133,2026-04-22 00:45:32,Cr,7831.93,INR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX001217,ACC00092,CUST00092,2026-04-11 22:26:18,DB,168.87,GBP,ATM,SUCCESS,2026-04-28 04:37:54
BTX001218,ACC00373,CUST00373,2026-04-25 19:04:57,Cr,1303.36,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001219,ACC00352,CUST00352,2026-04-09 13:05:15,DB,8209.78,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001220,ACC00009,CUST00009,2026-04-12 14:57:34,DEBIT,3636.72,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX001221,ACC00274,CUST00274,2026-04-01 09:24:03,DB,8937.9,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001222,ACC00471,CUST00471,2026-04-25 04:30:27,C,857.71,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001223,ACC00327,CUST00327,2026-04-23 08:02:26,CR,9281.66,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001224,ACC00487,CUST00487,2026-04-21 13:24:35,CR,85316.8,INR,NEFT,FAILED,2026-04-28 04:37:54
BTX001225,ACC00156,CUST00156,2026-04-17 21:12:48,credit,583.43,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001226,ACC00353,CUST00353,2026-04-22 09:55:26,DB,4046.84,INR,POS,PENDING,2026-04-28 04:37:54
BTX001227,ACC00107,CUST00107,2026-03-29 18:20:02,Debit,6030.89,GBP,NEFT,FAILED,2026-04-28 04:37:54
BTX001228,ACC00364,CUST00364,2026-04-08 11:42:33,Debit,6132.23,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001229,ACC00278,CUST00278,2026-04-10 20:37:29,DEBIT,3264.46,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001230,ACC00256,CUST00256,2026-04-04 22:22:04,DB,4089.09,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX001231,ACC00177,CUST00177,2026-03-31 11:25:27,Credit,7533.49,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001232,ACC00300,CUST00300,2026-04-04 00:00:30,Dr,7672.91,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001233,ACC00121,CUST00121,2026-04-10 21:46:18,C,149397.6,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001234,ACC00092,CUST00092,2026-04-25 10:27:43,CR,320028.14,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001235,ACC00143,CUST00143,2026-04-08 16:18:00,DB,96421.55,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001236,ACC00201,CUST00201,2026-04-05 17:09:42,Cr,9253.05,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001237,ACC00273,CUST00273,2026-04-24 15:26:23,DB,9082.08,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001238,ACC00326,CUST00326,2026-03-29 23:52:02,C,9989.21,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001239,ACC00128,CUST00128,2026-04-03 23:18:24,DB,3765.93,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001240,ACC00099,CUST00099,2026-04-25 10:07:17,CR,25768.99,EUR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
BTX001241,ACC00458,CUST00458,2026-03-29 11:14:23,Cr,6072.16,EUR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001242,ACC00412,CUST00412,2026-04-17 15:33:52,debit,7248.26,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX001243,ACC00444,CUST00444,2026-04-14 20:33:18,CREDIT,96181.73,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001244,ACC00311,CUST00311,2026-04-18 22:22:55,Cr,7287.71,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001245,ACC00187,CUST00187,2026-04-11 03:37:26,DB,4343.03,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX001246,ACC00297,CUST00297,2026-04-22 08:24:04,Credit,3464.36,XXX,ATM,PENDING,2026-04-28 04:37:54
BTX001247,ACC00329,CUST00329,2026-04-20 07:07:51,CR,2522.81,,POS,SUCCESS,2026-04-28 04:37:54
BTX001248,ACC00404,CUST00404,2026-04-13 02:54:30,Debit,7637.1,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001249,ACC00190,CUST00190,2026-04-16 16:23:12,Debit,163320.98,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001250,ACC00151,CUST00151,2026-04-03 04:29:38,debit,2994.1,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX001251,ACC00299,CUST00299,2026-04-07 09:14:54,Debit,5135.06,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX001252,ACC00461,CUST00461,2026-04-03 16:19:03,C,38286.66,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001253,ACC00269,CUST00269,2026-04-13 10:08:51,Dr,-625.21,INR,POS,FAILED,2026-04-28 04:37:54
BTX001254,ACC00143,CUST00143,2026-04-18 04:28:01,DB,5038.02,INR,,SUCCESS,2026-04-28 04:37:54
BTX001255,ACC00401,CUST00401,2026-04-23 21:35:08,CR,6676.02,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX001256,ACC00139,CUST00139,2026-04-15 22:32:41,D,97339.35,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX001257,ACC00409,CUST00409,2026-04-21 10:22:53,DB,30550.59,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX001258,ACC00137,CUST00137,2026-04-15 12:43:41,credit,92572.02,EUR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX001259,ACC00117,CUST00117,2026-04-05 23:26:31,Cr,5415.64,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001260,ACC00245,CUST00245,2026-04-01 18:43:24,credit,5934.82,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001261,ACC00221,CUST00221,2026-04-25 08:24:50,Cr,27531.89,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001262,ACC00209,CUST00209,2026-04-17 13:09:34,debit,4884.47,INR,POS,PENDING,2026-04-28 04:37:54
BTX001263,ACC00128,CUST00128,2026-04-08 13:21:29,D,4456.43,EUR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX001264,ACC00499,CUST00499,2026-04-14 20:09:04,debit,4376.95,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX001265,ACC00276,CUST00276,2026-04-24 09:50:43,CREDIT,29189.48,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX001266,ACC00351,CUST00351,2026-04-07 23:51:30,DB,1648.24,INR,IMPS,FAILED,2026-04-28 04:37:54
BTX001267,ACC00081,CUST00081,2026-04-08 21:08:35,C,80177.94,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001268,ACC00428,CUST00428,2026-04-07 15:47:13,Credit,8309.39,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX001269,ACC00391,CUST00391,2026-04-11 05:26:19,DEBIT,241444.78,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX001270,ACC00361,CUST00361,2026-04-04 11:20:39,Debit,3797.4,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
